ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
EtGTctFb8utJKJvMKaljUeIoXftiEwWaB9UenswpSiA,2013-10-20T15:34:49,2013-10-20T15:34:49,Its a﻿ cheetah but ...,Its a﻿ cheetah but i did a crazy,32,0,Dario Zanette,epicdario,UCEsWzlH-ZlvIlDSWM4gRCdg
EtGTctFb8uthL6V1h1EM_4NuZETNr60rUWzia-Cgunw,2013-10-20T15:28:31,2013-10-20T15:28:31,Its a cheetah﻿,Its a cheetah﻿,14,0,group91135,group91135,UCCSwL_PNmZmQUdBIyGKJO5g
EtGTctFb8uvK0CyDACGQPV__EWLjm_K0R2T8mgnd72s,2013-10-20T15:23:25,2013-10-20T15:23:25,Not......a...... ...,Not......a......Bugatti  I do believe﻿ that's a pattigi or some shit,68,0,Sean Carson,AKx2KvVhr7WsvzsUTWHDwQ,UCAKx2KvVhr7WsvzsUTWHDwQ
EtGTctFb8utEStpOWqqg9iuPgSQy8A35br6eyCqB44M,2013-10-20T15:18:39,2013-10-20T15:18:39,So can u﻿ not ...,So can u﻿ not switch to Michael now,35,0,AwesomeJeb F.,AwesomeJebForver,UCvl1Z0W_vEAf5tMSQqXaLQg
EtGTctFb8uuie7WAdqS57oRHZlzdqu1-KWOmOF8WCB4,2013-10-20T15:18:26,2013-10-20T15:18:26,This﻿ is not a ...,This﻿ is not a bugatti,22,0,Mike j Frank,Commanderandchief13,UCC8UpoIrySiSE445Af0Zazg
EtGTctFb8uvAnCzZel5mFFOvrbCgnFthB49tCAaWqYY,2013-10-20T15:11:05,2013-10-20T15:11:05,Cheetah is﻿ a ...,Cheetah is﻿ a Pagani Huyana idiots,34,0,Ben Rohleder,trampman454,UCfGUm2MuwVpZCGBYPZc56Aw
EtGTctFb8utL22PDXbA4KNdrF1386AJN3q2LY4rNOSk,2013-10-20T15:04:51,2013-10-20T15:04:51,Cheetah is a ...,Cheetah is a Ferrari﻿,21,0,Jacob Connell,yWmSzr5bxKra-Z-Ux_Zo5g,UCyWmSzr5bxKra-Z-Ux_Zo5g
EtGTctFb8uvA-czoQzOLJOHuSoJvd0mnEj07lUpqpK4,2013-10-20T14:05:02,2013-10-20T14:05:02,Im picking B TREVOR ...,Im picking B TREVOR MUST DIE WHEN I GET GTA V!﻿,47,0,arek asd,flrRA4b6_HjiaeY4ocd7ng,UCflrRA4b6_HjiaeY4ocd7ng
EtGTctFb8usiTpEV2_WxEDMsjU0FlrQhHkeMMyU6s5U,2013-10-20T13:51:56,2013-10-20T13:51:56,Google spania spana ...,Google spania spana gta 5.﻿ Might be a resemblance of this. Far from a bugatti...,81,0,DC5Anthony,DC5Anthony,UCBCUyrNBjQFX0kymLuYTZLQ
EtGTctFb8usJR_0uIN_lxZJHmALIDqgfi87PR_BHZao,2013-10-20T13:45:34,2013-10-20T13:45:34,It isn't a﻿ ...,It isn't a﻿ Lamborghini it is a cheetah  I think maybe a remake if the zonda or something,89,0,talal elghoul,Sgr_dWE2u9UulIj9Xr49eg,UCSgr_dWE2u9UulIj9Xr49eg
EtGTctFb8uvHl2ehkYM0GXLux9o4-73604ugwyZ2RkY,2013-10-20T13:38:21,2013-10-20T13:38:21,Nog a buggati﻿ is ...,Nog a buggati﻿ is lamborgini,28,0,dilano55,dilano55,UCZifLHIbU5qCoMSwMOHXNjw
EtGTctFb8usySSj7F-tUFZ_KmgQMPhjnZHg5qeMZt4Y,2013-10-20T13:30:37,2013-10-20T13:30:37,7:23﻿ fail!,7:23﻿ fail!,11,0,armed1234567,armed1234567,UCEG7Wqz80Xcxjq-tMVlxeWg
EtGTctFb8uur3H6qV0a_Bm5TAhXZAkrboJa-F77KIFY,2013-10-20T13:17:46,2013-10-20T13:17:46,Not a﻿ Bugatti,Not a﻿ Bugatti,14,0,Noah Brooks,KqgWY3Y8hKwAfdAel0wArQ,UCKqgWY3Y8hKwAfdAel0wArQ
EtGTctFb8utadvCoGn7szaRn10MMz8PXdOm-n_eB_nQ,2013-10-20T13:05:21,2013-10-20T13:05:21,Yes﻿ it is...,Yes﻿ it is...,13,0,Stephen Lewine,s21fZw_Y1M30mofYNQb3SA,UCs21fZw_Y1M30mofYNQb3SA
EtGTctFb8us2kFEv1WR9OCXOtJ-XMDk83XCEkPcqSNA,2013-10-20T12:42:40,2013-10-20T12:42:40,Its not a Bugatti﻿,Its not a Bugatti﻿,18,0,TTGArrivalHD,TTGArrivalHD,UCkqMjGr8c21Q6Le6c4x7hRg
EtGTctFb8utnobUM66UDVINOneb_AZVa6DRCZczOomU,2013-10-20T12:35:23,2013-10-20T12:35:23,its﻿ a chetah,its﻿ a chetah,13,0,austin Xzlon,austinbigley,UCaXfDlhlSFa8wf4sJPbTpjA
EtGTctFb8uvRtLtprYjF94_Wf3h8Rsz-JgkrCHxNNPo,2013-10-20T12:20:49,2013-10-20T12:20:49,why is this even an ...,why is this even an option? ﻿,29,0,THeSHuffleB0t,THeSHuffleB0t,UCj6DVnALGyqDDOFtY9zxQSw
EtGTctFb8ut7vQQIJvR2YOA1LYolZPr-Sb4rZyHjomE,2013-10-20T12:12:46,2013-10-20T12:12:46,GRAND THEFT HALO ...,GRAND THEFT HALO AUTO﻿ FIVE!,28,0,Filly Skippy,Loanewolfs,UCVr2qUeCrBjgLQdPLpDRolA
EtGTctFb8usNHSR4jUChxJN7Zmru-3IfxZneAm7DtP8,2013-10-20T12:01:24,2013-10-20T12:01:24,I chose﻿ C,I chose﻿ C,10,0,Luke Jones,GamingWolfie,UC9M0fAO6L1LYAgco75XzdKQ
EtGTctFb8us7BVO7sj4nlYVww-EhshcuRIO2MEWgZe4,2013-10-20T11:39:48,2013-10-20T11:39:48,Arkham﻿ Origins. ...,Arkham﻿ Origins. Dumbass,24,0,Mattias Aspeland,9DLXmaSheS8,UCUg2LQu-cNplrKVu-amhOtg
EtGTctFb8usfE4iQFr_ypxAsOEdfgQp02fiGXDWMQT4,2013-10-20T10:17:31,2013-10-20T10:17:31,Not a﻿ Bugatti  ...,Not a﻿ Bugatti  cheetah! And you said lets do number A,54,0,ah Zuki,pancakeman2002,UC1IMC9MB46H6yLEbaUJ5yBA
EtGTctFb8uvI0dh_FmmM8jP0K7dUXykiFv0U5ZpBx94,2013-10-20T09:56:48,2013-10-20T09:56:48,I chose﻿ deathwish ...,I chose﻿ deathwish and i got the good ending,44,0,quarantine458,quarantine458,UCyTeq9xcvcu9XVC59D7htBQ
EtGTctFb8uvIFOfqAbXSzuonmQ6Sfik3YzXgLcH_Ejc,2013-10-20T09:39:13,2013-10-20T09:39:13,I wouldnt have ...,I wouldnt have killed Micheal either. Honestly  he's the nicest one out of all of them.﻿ I would pick C then B XD. FTW MICHAEL!,127,0,KillerDCInstinct,KillerDCInstinct,UCwFviNofp0Q-0NV0tkoNreQ
EtGTctFb8usZFmCIABafUCusL9okypra7_cT3sA-Qio,2013-10-20T09:37:52,2013-10-20T09:37:52,C.﻿,C.﻿,3,0,jackmoggy,jackmoggy,UCmMc0nmKx2vos5huzxqVTQQ
EtGTctFb8uu3FDXfQ9PCxnzYJ1q2SVzVe_koE2aDYrc,2013-10-20T09:13:09,2013-10-20T09:13:09,thats not a﻿ bugatti,thats not a﻿ bugatti,20,0,xboxgamerprozz,xboxgamerprozz,UCpKKYFDJ4azuoZeHEDGRqXA
EtGTctFb8utnR2n-fGhpowYXbekPhQcRYl94GAm1xHc,2013-10-20T09:04:21,2013-10-20T09:04:21,Lol that's a﻿ chetta,Lol that's a﻿ chetta,20,0,RizQ TakR,RizQTakRGaming,UChj-vfS9vRO8vD2jhfbBzng
EtGTctFb8uuzv6_bCiXxuK_MMoexX3EE09Zk2WAeuE4,2013-10-20T09:02:19,2013-10-20T09:02:19,Trevor﻿,Trevor﻿,7,0,Jordan Perry,9QIZGmRO5ZkFmVhqKcYpEw,UC9QIZGmRO5ZkFmVhqKcYpEw
EtGTctFb8uuyJU2bxuznnyBvxCPyM3XeNjFB4cGbKyg,2013-10-20T08:47:11,2013-10-20T08:47:11,That is﻿ not the ...,That is﻿ not the Bugatti..,26,0,Jannich Tejmer,TheMrFunnyfunny,UCVNghREc8kEQQmZHAbHH1tQ
EtGTctFb8utHc04MEPNOr8fZBWKZh-50sWQJTKfOnm8,2013-10-20T08:17:03,2013-10-20T08:17:03,I chose trevor﻿,I chose trevor﻿,15,0,zeyad albalawi,emPdJoz3Nltpg2iDkorttA,UCemPdJoz3Nltpg2iDkorttA
EtGTctFb8utKCrR0D8GPhB_j-BnfbDpNySi7ilNECH0,2013-10-20T08:07:49,2013-10-20T08:07:49,Trevor got made and ...,Trevor got made and sad when he knew that Franklin did it and finished it   franklin lied and﻿ said it wasn't me   but Trevor replied : i do not believe   he said to him : you r dead to me....   but you will see how Michael reacts : he helped Frank to take out Trevor as the opposite Trevor refused to take his friend Michael and Michael said to Franklin we did the right thing......,383,0,Fireaspider,Fireaspider,UCB1ykKOsOzKzIze2yqnet3w
EtGTctFb8uslCGFumi_zF48oncIv6hZh4S_3CPbHwaI,2013-10-20T07:55:33,2013-10-20T07:55:33,Franklin is a ...,Franklin is a Devil﻿ in this missions,37,0,Fireaspider,Fireaspider,UCB1ykKOsOzKzIze2yqnet3w
EtGTctFb8uu5otdK9UYGpdZ_lI9qycbXjo4xm2rfgO0,2013-10-20T07:49:21,2013-10-20T07:49:21,Heavy﻿ rain ??,Heavy﻿ rain ??,14,0,Fireaspider,Fireaspider,UCB1ykKOsOzKzIze2yqnet3w
EtGTctFb8uvOLngEc7HrTeCKQ_qenK9LmxmtHn-HYls,2013-10-20T07:47:43,2013-10-20T07:47:43,I choose option c﻿,I choose option c﻿,18,0,tyler moran,5rx-THeA667LWJUnZlopGA,UC5rx-THeA667LWJUnZlopGA
EtGTctFb8uuc-vTbhny9ozM4nBW2XLfciip1K6sY_1c,2013-10-20T07:46:31,2013-10-20T07:46:31,LOOL XD XD   he ...,LOOL XD XD   he can't tell the deference﻿ between a Cheetah and a 1M $ Bugatti,78,0,Fireaspider,Fireaspider,UCB1ykKOsOzKzIze2yqnet3w
EtGTctFb8uuKlWh5YTqFScu6aIgbLmW5F9jkbDenctc,2013-10-20T07:42:08,2013-10-20T07:42:08,Pagani﻿ americano ...,Pagani﻿ americano mangia pannocchie,35,0,Daniele Mele,GpEXRT-5f70qAXY-fo2xLA,UCGpEXRT-5f70qAXY-fo2xLA
EtGTctFb8utrNDDzSwTamlo_TFHv82UwXcX7Wybj5U8,2013-10-20T07:32:15,2013-10-20T07:32:15,white boy 7﻿ dicks,white boy 7﻿ dicks,18,0,Edgar Garcia,C9v1EgKla-KokgMj7o2gJg,UCC9v1EgKla-KokgMj7o2gJg
EtGTctFb8uvBCQekwj6MC91gA9CHuh_Pf0vBsXpxtSM,2013-10-20T07:25:53,2013-10-20T07:25:53,Option C.﻿,Option C.﻿,10,0,Tanner Frederick,93E7NMv5UcCRkAoh5A7sfg,UC93E7NMv5UcCRkAoh5A7sfg
EtGTctFb8utGNqgojUEwfFtUuFT4MZLYChw8dB7c1V8,2013-10-20T07:08:38,2013-10-20T07:08:38,GET IN﻿ MY BUGATTI!,GET IN﻿ MY BUGATTI!,19,0,Cole Thompson,randomvideos723,UCYlO5nZMCurrTGWzp9nSHQQ
EtGTctFb8uu6RiGtERT1vhXH7Oiu_sA6OcBMt3ufMHE,2013-10-20T06:51:11,2013-10-20T06:51:11,Its not the﻿ ...,Its not the﻿ buggatti its a cheetah,35,0,Brandon Oxford,B8OeaXVQnvNMveOucc8bzA,UCB8OeaXVQnvNMveOucc8bzA
EtGTctFb8usUcKBOEkcIMAUSxw-f1G2M9xLxMsEh08U,2013-10-20T06:34:58,2013-10-20T06:34:58,Bugatti: Adder﻿,Bugatti: Adder﻿,15,0,Kyle Ownz,IcG7pndpgkalfoli7DC_UQ,UCIcG7pndpgkalfoli7DC_UQ
EtGTctFb8uuszBc-CPom8iI9cQwDnkS12QnA_C5W690,2013-10-20T06:26:17,2013-10-20T06:26:17,that's not a﻿ ...,that's not a﻿ bugatti,21,0,Abdulaziz Almohanna,2jMJQM-eL_uIssNgj1UkNg,UC2jMJQM-eL_uIssNgj1UkNg
EtGTctFb8uuDSjsHo5TZItT4gynPMBGEtKD_7vhiP6U,2013-10-20T06:19:24,2013-10-20T06:19:24,CLICK MY﻿ NAME TO ...,CLICK MY﻿ NAME TO WATCH ARNOLD SCHWARZENEGGER PLAY GTA 5!!!,59,0,Cat Poop,TimWambolt,UC6WU318J-IyfeicEukcrGeQ
EtGTctFb8usCgFvSflUT6eLOVe6ec_bZYGE-X_i66gM,2013-10-20T06:00:16,2013-10-20T06:00:16,I chose Trevor﻿,I chose Trevor﻿,15,0,MINA4KGSIIKA,MINA4KGSIIKA,UCmtua8YTOtF7YBXxk8c0ESQ
EtGTctFb8utcjbVZVBXkCQE4a-h-Ptm5P252acnDz2k,2013-10-20T05:53:33,2013-10-20T05:53:33,That's﻿ the cheetah,That's﻿ the cheetah,19,0,Brendan Cameron,BCAM1234,UCVGjTn-YxVbQrPLiiRwXPBQ
EtGTctFb8ut-Fegb-ZfI3U4yAjrEOCZAnHMEkLH6kL0,2013-10-20T05:50:23,2013-10-20T05:50:23,The equivalent to a ...,The equivalent to a Bugatti is the Adder.﻿,42,0,Jake Kisabeth,jakekisabeth,UCO3nF_Ju21ssWgqkLuWynJw
EtGTctFb8uvLSbZLVe6TztvvNP1e9d4WoQXr-5Sg3JQ,2013-10-20T05:47:58,2013-10-20T05:47:58,Don't﻿ you feel ...,Don't﻿ you feel stupid as fuck.,31,0,WhenBearFly,WhenBearFly,UCRUi8MdJo3A3R0M3X6lAW3w
EtGTctFb8usS4QvMmyLSDavBwQYepvXdykVwN3y_fLo,2013-10-20T05:45:41,2013-10-20T05:45:41,That's a cheetah  ...,That's a cheetah  not a﻿ Bugatti but its fine,45,0,Jesus Lomeli,TheJesusLomeli,UCmtJuC0QZ7fb0TMRST14Bjw
EtGTctFb8uste9iabnl_RCE7HGmsIr40awyaVSDk89s,2013-10-20T05:45:32,2013-10-20T05:45:32,That's a cheetah ...,That's a cheetah you﻿ dumb ass.,31,0,WhenBearFly,WhenBearFly,UCRUi8MdJo3A3R0M3X6lAW3w
EtGTctFb8uuJIujkXsKmWM8Me87aECKMaTZns04znPY,2013-10-20T05:44:54,2013-10-20T05:44:54,Not a Bugatti﻿,Not a Bugatti﻿,14,0,RazorAirsoft1517,RazorAirsoft1517,UCATyfincF2KbGtm4_KpmL6Q
EtGTctFb8uuaFer7K-LlqPelP-TIfoagSnjNjcpkhlE,2013-10-20T05:36:36,2013-10-20T05:36:36,Not﻿ a Bugatti,Not﻿ a Bugatti,14,0,Epic Milkdud,qgDu_SNPrTmdnnvQcURXZw,UCqgDu_SNPrTmdnnvQcURXZw
EtGTctFb8uu4Dc7EQe7t4BSXpK0pLPJLOpX_jIr6lMg,2013-10-20T05:36:33,2013-10-20T05:36:33,U﻿ cloned me,U﻿ cloned me,12,0,Kenneth Murillo,lightningbolt581,UCBudI4IBtETi52PJd6qfe8Q
EtGTctFb8uvxLcT1XAJPbtR2PpqCzJhN2Zws4ZMOEjs,2013-10-20T05:32:42,2013-10-20T05:32:42,You said the name ...,You said the name of the batman game wrong﻿ TWICE,49,0,Kenneth Austin,t--KqKevsEFNRFTcAfwDGA,UCt--KqKevsEFNRFTcAfwDGA
EtGTctFb8ussGn8oJalSsiW_tabGwIYCyrOnwxaDaOU,2013-10-20T05:31:08,2013-10-20T05:31:08,You can't even play ...,You can't even play as the character you kill.﻿ It sucks!,57,0,Rosalyn Richardson,RjZnw0ZedV60KLOQmi4Iyg,UCRjZnw0ZedV60KLOQmi4Iyg
EtGTctFb8uvTw9vcwa0EE0OT753X4Y5oZHwjYf83Kcg,2013-10-20T05:14:17,2013-10-20T05:14:17,That's not﻿ a ...,That's not﻿ a buggati,21,0,Nwboyz76,Nwboyz76,UCh8OINHDbg9M45BXd2MXuBw
EtGTctFb8uvUAyeXj1TGPQRM1rlK-r6-IHWUzVRMcW8,2013-10-20T05:12:25,2013-10-20T05:12:25,c I couldn't kill ...,c I couldn't kill either﻿ if them,33,0,bukmast3r,bukmast3r,UC_LOyfYHFnlCSndvNvh95CQ
EtGTctFb8uswMjfF_NAEY-8fm0sXM_OOnDI2vS9oKp0,2013-10-20T05:00:18,2013-10-20T05:00:18,It's a cheeta﻿,It's a cheeta﻿,14,0,jakesudkin25,jakesudkin25,UCoiSfC7EapKt-FklnHLWRWg
EtGTctFb8uvsm6YyqHERjST0eAioOrJl64S75Fd3ZtI,2013-10-20T04:56:35,2013-10-20T04:56:35,That's﻿ not a ...,That's﻿ not a Bugatti,21,0,louis morley,euJ3L4Rw3HJNl_2KClAMAg,UCeuJ3L4Rw3HJNl_2KClAMAg
EtGTctFb8utmnTk-E52mAvFCord4tgAUiC-L9KYpPGU,2013-10-20T04:52:27,2013-10-20T04:52:27,Can﻿ you still play ...,Can﻿ you still play as him in the game if you killed him?,57,0,Allan Duran,Md0ll0bM,UCurhovX-QeX7PHL_vcQ8yQg
