ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
c6aWb9CtgiJbsYMRl1waKFmZnLw0uVCIqnK0WaUB6CA,2013-10-02T09:02:04,2013-10-02T09:02:04,A primeira belieber ...,A primeira belieber no mundo que não﻿ enche o saco defendendo o  Justin  parabéns! kkkkk,88,0,Vitória Martini,7VAASPKkT1Vf3wF-i-4qXw,UC7VAASPKkT1Vf3wF-i-4qXw
c6aWb9CtgiJl_k3NnngcLYr7YdqoJz0fcBR_dPTPRcM,2013-10-01T23:36:43,2013-10-01T23:36:43,melhor q a original ...,melhor q a original '-'﻿,24,0,yuew barroso,MsYwre,UCy8uMrbGbLy2J_9gXV5AXvA
c6aWb9CtgiKqR7DaAEMH7uYyJHkZL129mv5Hb-vsREc,2013-10-01T23:16:31,2013-10-01T23:16:31,.muito loca  essa﻿ ...,.muito loca  essa﻿ musica gostei muito,38,0,ERIKAO Marques,O6dqfwIiIUlID7BSRNcGrQ,UCO6dqfwIiIUlID7BSRNcGrQ
c6aWb9CtgiKZ856ZdOabCsovrY_q3v_WMQy7v_4-Wu0,2013-10-01T23:02:04,2013-10-01T23:02:04,puta cara eu﻿ vi ...,puta cara eu﻿ vi esse video quando ele tinha uns 980.000 ainda veio,67,0,SR WMJ,GIca_IHjofVd6hELid4V0w,UCGIca_IHjofVd6hELid4V0w
c6aWb9CtgiIJlahNjdF8EvWUi2uSDyTEwaPxQ0XNG4I,2013-10-01T21:02:12,2013-10-01T21:02:12,Muitoo massa ﻿,Muitoo massa ﻿,14,0,IsaBelle Look,odY-Y2RwR8Ow3e9tjkAqLQ,UCodY-Y2RwR8Ow3e9tjkAqLQ
c6aWb9CtgiLeGYcPcTDG5T8fZOEfQUHEXXok4HzrJqc,2013-10-01T20:05:56,2013-10-01T20:05:56,Vai querer comer ...,Vai querer comer ele? ﻿,23,0,Gabriel Soranzo,0ed5BSilWlu0vb5hN5fAfw,UC0ed5BSilWlu0vb5hN5fAfw
c6aWb9CtgiLwZeU4Lj2LZXAP3DyUsoK-Tfu74vKDb8s,2013-10-01T16:09:31,2013-10-01T16:09:31,cara 01/10/2013 ﻿,cara 01/10/2013 ﻿,17,0,Matheus Lomar,Jose11079,UChI6D5M03LKrmwVfrLfoCtA
c6aWb9CtgiJ2sXIXXX8mT1fM9xzYLAdoSKpVsQ8Q0gE,2013-10-01T15:11:53,2013-10-01T15:11:53,Coitado do cara ...,Coitado do cara parem de﻿ zuar ele,34,0,ZoandoMusicas,W9iq8jGb1lp57NsxP9uzsA,UCW9iq8jGb1lp57NsxP9uzsA
c6aWb9CtgiKzOcNiv-6R8EClDD1IKV-vo2L6V2z-yPE,2013-10-01T13:53:28,2013-10-01T13:53:28,eu  te  amo﻿  ...,eu  te  amo﻿  aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,123,0,Raimunda Sousa,EhHrkDUlR8_l9YIX_IHQwQ,UCEhHrkDUlR8_l9YIX_IHQwQ
c6aWb9CtgiLgq2Lx5gPM51yFQkwAjtVb2irfUUj6bkg,2013-10-01T13:27:23,2013-10-01T13:27:23,ele﻿ é viado kkk,ele﻿ é viado kkk,16,0,SFA7Gamer,MG7FHiM0lI2H0doFNKK2Qw,UCMG7FHiM0lI2H0doFNKK2Qw
